PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_num,GroupId,people_in_group,Last_name,family_members,people_in_cabin,total_value_spent,spent_any,Alone,Private_cabin,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_NULL,Destination_NULL,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_NULL,Cabin_deck_T,Cabin_side_P,Cabin_side_S
4366_01,1,F/899/P,15.0,0,0.0,0.0,873.0,0.0,5.0,Philda Ricks,1,899,4366,1,Ricks,5.0,2.0,873.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4367_01,1,G/710/S,37.0,0,0.0,0.0,0.0,0.0,0.0,Raceky Masquez,1,710,4367,1,Masquez,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4368_01,1,F/900/P,32.0,0,0.0,0.0,0.0,0.0,0.0,Smats Flate,1,900,4368,1,Flate,7.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4369_01,0,F/820/S,19.0,0,857.0,0.0,0.0,0.0,0.0,Ermank Benderez,0,820,4369,1,Benderez,4.0,2.0,857.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4370_01,0,,21.0,0,3.0,1.0,0.0,1494.0,110.0,Estina Vandan,0,,4370,1,Vandan,12.0,,1498.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4371_01,1,C/158/S,27.0,0,0.0,2717.0,0.0,0.0,986.0,Mesatz Shricatory,1,158,4371,5,Shricatory,7.0,16.0,2717.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4371_02,0,C/158/S,39.0,0,106.0,243.0,126.0,7.0,4967.0,Taurak Shricatory,0,158,4371,5,Shricatory,7.0,16.0,482.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4371_03,1,C/158/S,22.0,0,0.0,0.0,0.0,0.0,0.0,Ranon Shricatory,1,158,4371,5,Shricatory,7.0,16.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4371_04,0,C/158/S,25.0,0,0.0,4384.0,4285.0,812.0,360.0,Canonon Shricatory,1,158,4371,5,Shricatory,7.0,16.0,9481.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4371_05,0,C/158/S,34.0,0,,7221.0,0.0,288.0,2275.0,Spurim Tionstious,1,158,4371,5,Tionstious,4.0,16.0,7509.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4372_01,1,F/821/S,54.0,0,0.0,,0.0,0.0,0.0,Halesh Birt,1,821,4372,2,Birt,10.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4372_02,0,E/283/S,42.0,0,954.0,0.0,1.0,0.0,0.0,Boats Sache,0,283,4372,2,Sache,5.0,15.0,955.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4373_01,0,F/822/S,36.0,0,735.0,0.0,2.0,0.0,0.0,Russey Mejiarkerox,0,822,4373,1,Mejiarkerox,3.0,2.0,737.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4376_01,0,E/284/S,43.0,0,0.0,168.0,3.0,0.0,452.0,Karley Brownson,1,284,4376,1,Brownson,1.0,8.0,171.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4382_01,0,F/901/P,23.0,0,65.0,94.0,0.0,0.0,445.0,Nicey Alentonway,1,901,4382,1,Alentonway,6.0,2.0,159.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4383_01,0,B/169/S,57.0,0,0.0,0.0,0.0,0.0,0.0,Sheratz Dingauge,1,169,4383,1,Dingauge,2.0,7.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4386_01,0,B/170/S,54.0,0,0.0,0.0,0.0,0.0,0.0,,1,170,4386,2,,,11.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4386_02,0,B/170/S,51.0,0,0.0,16455.0,885.0,0.0,363.0,Thaldah Conachets,1,170,4386,2,Conachets,2.0,11.0,17340.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4387_01,0,F/902/P,32.0,0,192.0,0.0,441.0,18.0,0.0,Apix Wala,0,902,4387,1,Wala,7.0,3.0,651.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4388_01,0,B/171/S,33.0,0,0.0,0.0,0.0,0.0,0.0,,1,171,4388,1,,,12.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4390_01,1,F/903/P,8.0,0,0.0,0.0,0.0,0.0,0.0,Jayrin Vloaf,1,903,4390,3,Vloaf,12.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4390_02,1,F/903/P,44.0,0,0.0,0.0,0.0,0.0,0.0,Grawk Vloaf,1,903,4390,3,Vloaf,12.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4390_03,0,F/903/P,27.0,0,875.0,0.0,61.0,289.0,0.0,Rants Vloaf,0,903,4390,3,Vloaf,12.0,6.0,1225.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4391_01,0,F/904/P,48.0,0,383.0,0.0,0.0,393.0,10.0,Gerek Larks,1,904,4391,1,Larks,3.0,5.0,776.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4392_01,0,G/714/S,13.0,0,38.0,0.0,0.0,733.0,0.0,Regana Steeletters,0,714,4392,1,Steeletters,6.0,2.0,771.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4393_01,1,G/722/P,5.0,0,0.0,0.0,0.0,0.0,0.0,Annah Cookson,0,722,4393,2,Cookson,7.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4393_02,0,E/278/P,18.0,0,754.0,0.0,34.0,0.0,0.0,Thell Cookson,0,278,4393,2,Cookson,7.0,10.0,788.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4395_01,0,F/905/P,23.0,0,0.0,0.0,206.0,681.0,31.0,Fayel Mcfarley,0,905,4395,1,Mcfarley,5.0,3.0,887.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4396_01,0,G/715/S,23.0,0,0.0,153.0,11.0,646.0,0.0,Sallie Milton,0,715,4396,1,Milton,4.0,1.0,810.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4397_01,1,,35.0,0,0.0,0.0,0.0,0.0,0.0,Meline Foledges,1,,4397,1,Foledges,4.0,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4399_01,0,G/724/P,25.0,0,141.0,3.0,640.0,0.0,100.0,All Wolferton,0,724,4399,1,Wolferton,6.0,1.0,784.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4400_01,0,E/285/S,32.0,0,689.0,0.0,610.0,0.0,0.0,Gibers Sepie,0,285,4400,3,Sepie,4.0,10.0,1299.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4400_02,0,F/830/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Conk Sepie,1,830,4400,3,Sepie,4.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4400_03,1,F/830/S,5.0,0,0.0,0.0,0.0,0.0,0.0,Flyros Sepie,1,830,4400,3,Sepie,4.0,4.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4401_01,1,G/716/S,16.0,0,0.0,0.0,0.0,0.0,0.0,Tonyan Loverthyo,1,716,4401,2,Loverthyo,6.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4401_02,1,G/716/S,18.0,0,0.0,0.0,0.0,0.0,0.0,Eriana Loverthyo,1,716,4401,2,Loverthyo,6.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4402_01,1,G/725/P,29.0,0,0.0,0.0,0.0,0.0,0.0,Louisy Waderoachez,0,725,4402,1,Waderoachez,7.0,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4403_01,0,F/831/S,55.0,0,134.0,935.0,0.0,6.0,394.0,Lina Peter,0,831,4403,2,Peter,6.0,2.0,1075.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4403_02,0,G/717/S,41.0,0,7.0,0.0,297.0,108.0,361.0,Kylen Peter,0,717,4403,2,Peter,6.0,4.0,412.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4404_01,1,G/726/P,38.0,0,,2.0,404.0,121.0,0.0,Lis Scotterkins,0,726,4404,1,Scotterkins,5.0,2.0,527.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4405_01,1,C/159/S,27.0,0,0.0,0.0,0.0,0.0,0.0,Wezna Unkepery,1,159,4405,1,Unkepery,1.0,10.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4407_01,1,G/719/S,55.0,0,0.0,0.0,0.0,0.0,0.0,Ericky Mejiarkerox,1,719,4407,1,Mejiarkerox,3.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4408_01,1,F/906/P,75.0,0,0.0,0.0,0.0,0.0,0.0,Pich Knike,1,906,4408,1,Knike,6.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4409_01,0,C/160/S,50.0,0,0.0,817.0,388.0,78.0,693.0,Proxima Regmansidy,1,160,4409,1,Regmansidy,3.0,6.0,1283.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4410_01,0,G/720/S,23.0,0,27.0,0.0,32.0,725.0,0.0,Deandy Wolffy,0,720,4410,1,Wolffy,9.0,3.0,784.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4411_01,0,G/721/S,37.0,0,715.0,0.0,54.0,0.0,0.0,Alendy Parsoney,1,721,4411,1,Parsoney,5.0,1.0,769.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4413_01,0,G/722/S,33.0,0,0.0,0.0,232.0,0.0,622.0,Loria Sweekstarks,0,722,4413,1,Sweekstarks,7.0,4.0,232.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4415_01,0,F/833/S,45.0,0,941.0,281.0,36.0,12.0,39.0,Froon Parta,0,833,4415,1,Parta,3.0,3.0,1270.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4416_01,1,B/143/P,47.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Prearright,1,143,4416,1,Prearright,5.0,10.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4422_01,1,B/172/S,13.0,0,0.0,0.0,0.0,0.0,0.0,Glueba Dinsprody,1,172,4422,2,Dinsprody,5.0,6.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4422_02,0,B/172/S,29.0,0,0.0,6338.0,0.0,1366.0,89.0,Ranark Dinsprody,1,172,4422,2,Dinsprody,5.0,6.0,7704.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4424_01,0,E/287/S,19.0,0,30.0,0.0,42.0,3565.0,7.0,Kohs Pien,0,287,4424,1,Pien,1.0,11.0,3637.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4426_01,1,F/835/S,30.0,0,0.0,0.0,0.0,0.0,0.0,Hinnan Fonie,1,835,4426,1,Fonie,2.0,3.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4427_01,0,D/141/S,39.0,0,3.0,83.0,0.0,805.0,2983.0,Coxaron Dedentive,0,141,4427,2,Dedentive,2.0,10.0,891.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4427_02,0,D/141/S,31.0,0,0.0,46.0,0.0,209.0,2908.0,Cheleon Dedentive,0,141,4427,2,Dedentive,2.0,10.0,255.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4428_01,0,C/162/S,29.0,0,0.0,11417.0,12.0,795.0,402.0,Ranopus Ambleeve,1,162,4428,1,Ambleeve,1.0,9.0,12224.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4429_01,0,E/288/S,16.0,0,546.0,90.0,23.0,513.0,0.0,Dynx Boyst,0,288,4429,1,Boyst,3.0,12.0,1172.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4430_01,0,F/836/S,18.0,0,0.0,2.0,1513.0,0.0,0.0,Ireen Robins,1,836,4430,1,Robins,5.0,4.0,1515.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4431_01,0,G/727/P,38.0,0,8.0,0.0,1414.0,10.0,3.0,Ryany Kenzierry,0,727,4431,1,Kenzierry,2.0,3.0,1432.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4432_01,1,G/728/P,50.0,0,0.0,0.0,0.0,0.0,0.0,Robyna Loway,0,728,4432,1,Loway,12.0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4433_01,1,G/729/P,21.0,0,0.0,0.0,0.0,0.0,0.0,Eriney Guerson,0,729,4433,1,Guerson,11.0,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4436_01,1,G/730/P,22.0,0,0.0,0.0,0.0,0.0,0.0,Lardy Jacobbinson,1,730,4436,1,Jacobbinson,3.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4437_01,1,G/725/S,20.0,0,0.0,0.0,0.0,0.0,0.0,Idacey Cartz,1,725,4437,1,Cartz,8.0,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4438_01,0,F/910/P,36.0,0,721.0,0.0,471.0,0.0,0.0,Salros Wate,0,910,4438,1,Wate,7.0,2.0,1192.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4440_01,0,F/911/P,23.0,0,,282.0,0.0,0.0,71.0,Aarone Sweett,1,911,4440,1,Sweett,8.0,4.0,282.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4441_01,1,B/144/P,31.0,1,0.0,0.0,0.0,0.0,0.0,Kabiton Clinarfork,1,144,4441,3,Clinarfork,4.0,18.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4441_02,1,B/144/P,39.0,0,0.0,0.0,0.0,0.0,0.0,,1,144,4441,3,,,18.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4441_03,0,B/144/P,50.0,0,0.0,4558.0,0.0,1.0,267.0,Weias Clinarfork,1,144,4441,3,Clinarfork,4.0,18.0,4559.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4444_01,0,E/291/S,40.0,0,0.0,901.0,0.0,0.0,89.0,Kenny Salez,0,291,4444,1,Salez,4.0,14.0,901.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4445_01,0,F/912/P,28.0,0,8.0,0.0,77.0,560.0,0.0,Naomie Bardson,0,912,4445,1,Bardson,4.0,3.0,645.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4446_01,0,B/175/S,38.0,0,2.0,114.0,771.0,3094.0,448.0,Asellan Chocaters,0,175,4446,5,Chocaters,6.0,16.0,3981.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4446_02,0,B/175/S,37.0,0,0.0,3603.0,33.0,7113.0,1.0,Fomamak Chocaters,0,175,4446,5,Chocaters,6.0,16.0,10749.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4446_03,1,B/175/S,59.0,0,0.0,0.0,0.0,0.0,0.0,Wasaton Chocaters,1,175,4446,5,Chocaters,6.0,16.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4446_04,0,B/175/S,41.0,0,35.0,6103.0,0.0,180.0,160.0,Grum Chocaters,1,175,4446,5,Chocaters,6.0,16.0,6318.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4446_05,1,B/175/S,33.0,0,0.0,4017.0,,,2260.0,Phah Chocaters,1,175,4446,5,Chocaters,6.0,16.0,4017.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4447_01,1,,54.0,0,0.0,0.0,0.0,0.0,0.0,Lyny Briggins,1,,4447,1,Briggins,8.0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4448_01,0,F/913/P,40.0,0,0.0,0.0,2414.0,0.0,0.0,Elody Flowensley,1,913,4448,1,Flowensley,8.0,4.0,2414.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4449_01,0,D/142/S,43.0,0,130.0,0.0,870.0,31.0,26.0,Tyog Cla,1,142,4449,1,Cla,6.0,14.0,1031.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4450_01,1,C/140/P,26.0,0,0.0,0.0,0.0,0.0,0.0,Zaurah Clugete,1,140,4450,4,Clugete,11.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4450_02,0,C/140/P,65.0,0,0.0,7194.0,0.0,6.0,,Ranons Clugete,1,140,4450,4,Clugete,11.0,14.0,7200.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4450_03,1,C/140/P,22.0,0,0.0,0.0,0.0,0.0,0.0,Genons Clugete,1,140,4450,4,Clugete,11.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4450_04,0,C/140/P,28.0,0,0.0,3627.0,0.0,31.0,3263.0,Altar Clugete,0,140,4450,4,Clugete,11.0,14.0,3658.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4451_01,1,F/914/P,35.0,0,0.0,0.0,0.0,0.0,0.0,Poloos Jamad,1,914,4451,1,Jamad,2.0,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4452_01,1,G/727/S,30.0,1,0.0,0.0,0.0,0.0,0.0,Lison Blace,1,727,4452,1,Blace,3.0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4453_01,0,D/149/P,28.0,0,0.0,2560.0,0.0,134.0,307.0,Azhasim Inguel,0,149,4453,1,Inguel,1.0,12.0,2694.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4456_01,0,F/916/P,23.0,0,0.0,10.0,159.0,,125.0,Arl Wagnerray,1,916,4456,1,Wagnerray,11.0,7.0,169.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4457_01,0,F/917/P,24.0,0,698.0,0.0,51.0,2.0,4.0,Milyn Nguerrettye,1,917,4457,1,Nguerrettye,2.0,3.0,751.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4459_01,1,G/733/P,16.0,0,0.0,0.0,0.0,0.0,,Arlen Jacostarks,1,733,4459,1,Jacostarks,4.0,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4461_01,1,F/838/S,18.0,0,0.0,0.0,0.0,0.0,0.0,Annams Mellé,1,838,4461,1,Mellé,2.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4462_01,0,F/918/P,20.0,0,399.0,77.0,311.0,0.0,16.0,Gillie Bullerson,0,918,4462,1,Bullerson,1.0,4.0,787.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4463_01,1,B/145/P,29.0,0,0.0,0.0,0.0,0.0,0.0,Maiam Boltund,1,145,4463,2,Boltund,9.0,14.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4463_02,1,B/145/P,29.0,0,0.0,0.0,0.0,0.0,0.0,Ionium Boltund,1,145,4463,2,Boltund,9.0,14.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4464_01,0,G/728/S,21.0,0,0.0,0.0,0.0,0.0,0.0,Sharie Morrodgers,0,728,4464,1,Morrodgers,4.0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4465_01,1,A/54/S,2.0,0,0.0,0.0,0.0,0.0,0.0,Aldhib Diabysid,0,54,4465,3,Diabysid,4.0,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4465_02,0,A/54/S,43.0,0,31.0,76.0,0.0,1353.0,1713.0,Terons Diabysid,0,54,4465,3,Diabysid,4.0,13.0,1460.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4465_03,0,A/54/S,28.0,0,0.0,1883.0,0.0,1.0,4560.0,Gemmark Diabysid,0,54,4465,3,Diabysid,4.0,13.0,1884.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4466_01,0,A/40/P,31.0,1,0.0,2461.0,0.0,51.0,2141.0,Ainkard Crakete,0,40,4466,1,Crakete,6.0,5.0,2512.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4467_01,0,F/919/P,23.0,0,36.0,18.0,670.0,0.0,32.0,Moniey Hopperett,1,919,4467,1,Hopperett,1.0,2.0,724.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4469_01,1,B/146/P,26.0,0,0.0,0.0,0.0,0.0,0.0,Dabik Brakeded,1,146,4469,2,Brakeded,2.0,11.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4469_02,0,B/146/P,43.0,0,0.0,39.0,327.0,4643.0,85.0,Coxan Windend,0,146,4469,2,Windend,2.0,11.0,5009.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4470_01,0,F/839/S,28.0,0,1549.0,0.0,5.0,0.0,0.0,Emmax Baketton,0,839,4470,1,Baketton,5.0,5.0,1554.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4472_01,0,G/734/P,24.0,0,0.0,266.0,1455.0,59.0,0.0,Colly Bartez,0,734,4472,2,Bartez,7.0,9.0,1780.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4472_02,0,F/920/P,27.0,0,110.0,0.0,638.0,0.0,0.0,Kerrie Bartez,0,920,4472,2,Bartez,7.0,6.0,748.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4473_01,0,F/841/S,13.0,0,2244.0,31.0,507.0,0.0,142.0,,0,841,4473,2,,,5.0,2782.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4473_02,0,E/292/S,27.0,0,994.0,0.0,26.0,1.0,0.0,Terek Welte,0,292,4473,2,Welte,6.0,10.0,1021.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4474_01,1,G/730/S,2.0,0,,0.0,0.0,0.0,0.0,Helley Tuckers,1,730,4474,3,Tuckers,4.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4474_02,1,G/730/S,24.0,0,0.0,0.0,0.0,0.0,0.0,Stancy Garden,1,730,4474,3,Garden,7.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4474_03,1,G/730/S,2.0,0,0.0,0.0,,0.0,,Carita Tuckers,1,730,4474,3,Tuckers,4.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4475_01,0,A/55/S,50.0,1,13.0,239.0,0.0,161.0,2355.0,Wasaton Fairdised,0,55,4475,2,Fairdised,2.0,14.0,413.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4475_02,1,A/55/S,27.0,0,0.0,0.0,0.0,0.0,0.0,Nesham Fairdised,1,55,4475,2,Fairdised,2.0,14.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4476_01,0,F/921/P,26.0,0,1170.0,0.0,0.0,187.0,100.0,Brancy Miranciash,0,921,4476,1,Miranciash,3.0,3.0,1357.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4477_01,0,G/731/S,31.0,0,23.0,0.0,0.0,,17.0,Thel Scheron,0,731,4477,1,Scheron,4.0,5.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4479_01,0,D/150/P,28.0,0,3559.0,0.0,,13.0,2.0,Zelowl Sidie,0,150,4479,1,Sidie,5.0,18.0,3572.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4482_01,0,G/732/S,4.0,0,0.0,0.0,0.0,0.0,0.0,Eillis Bartines,0,732,4482,5,Bartines,8.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4482_02,0,G/732/S,9.0,0,0.0,0.0,0.0,0.0,0.0,Idave Anthompson,1,732,4482,5,Anthompson,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4482_03,0,G/732/S,0.0,0,0.0,0.0,0.0,0.0,0.0,Ally Bartines,1,732,4482,5,Bartines,8.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4482_04,1,G/732/S,35.0,0,0.0,0.0,0.0,0.0,0.0,Evan Bartines,0,732,4482,5,Bartines,8.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4482_05,1,G/732/S,3.0,0,0.0,0.0,0.0,0.0,0.0,Allia Bartines,1,732,4482,5,Bartines,8.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4483_01,0,D/151/P,25.0,0,1956.0,0.0,161.0,239.0,28.0,Price Tepie,0,151,4483,2,Tepie,7.0,16.0,2356.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4483_02,0,D/151/P,63.0,0,3087.0,0.0,60.0,2.0,0.0,Fowoos Tepie,0,151,4483,2,Tepie,7.0,16.0,3149.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4485_01,1,F/922/P,34.0,0,0.0,0.0,0.0,0.0,0.0,Rooses Tirte,1,922,4485,2,Tirte,3.0,5.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
